Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","1995","1995","tonnes","5527.5","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","1996","1996","tonnes","5778.75","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","1997","1997","tonnes","5929.5","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","1998","1998","tonnes","6075.23","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","1999","1999","tonnes","6281.25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2000","2000","tonnes","6482.25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2001","2001","tonnes","6773.7","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2002","2002","tonnes","7035","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2003","2003","tonnes","7286.25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2004","2004","tonnes","7989.75","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2005","2005","tonnes","8241","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2006","2006","tonnes","8542.5","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2007","2007","tonnes","8793.75","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2008","2008","tonnes","9045","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2009","2009","tonnes","9296.25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2010","2010","tonnes","9472.13","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2011","2011","tonnes","9798.75","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2012","2012","tonnes","9631.25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2013","2013","tonnes","9798.75","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2014","2014","tonnes","9741.86","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2015","2015","tonnes","9691.12","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2016","2016","tonnes","10474","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2017","2017","tonnes","10624.31","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","1037","Fat, pigs","2018","2018","tonnes","10820.09","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1991","1991","Head","285000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1992","1992","Head","295000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1993","1993","Head","300000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1994","1994","Head","313000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1995","1995","Head","323000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1996","1996","Head","330000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1997","1997","Head","343000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1998","1998","Head","355000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","1999","1999","Head","365000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2000","2000","Head","380000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2001","2001","Head","413000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2002","2002","Head","400000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2003","2003","Head","411000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2004","2004","Head","543000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2005","2005","Head","560000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2006","2006","Head","576000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2007","2007","Head","594000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2008","2008","Head","612000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2009","2009","Head","630000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2010","2010","Head","648000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2011","2011","Head","666000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2012","2012","Head","670000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2013","2013","Head","680000","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2014","2014","Head","664446.31","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2015","2015","Head","659388.32","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2016","2016","Head","714573.42","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2017","2017","Head","712438","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5320","Producing Animals/Slaughtered","979","Fat, sheep","2018","2018","Head","722570.52","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1991","1991","tonnes","89.57","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1992","1992","tonnes","92.71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1993","1993","tonnes","94.29","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1994","1994","tonnes","98.37","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1995","1995","tonnes","101.51","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1996","1996","tonnes","103.71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1997","1997","tonnes","107.8","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1998","1998","tonnes","111.57","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","1999","1999","tonnes","114.71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2000","2000","tonnes","119.43","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2001","2001","tonnes","129.8","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2002","2002","tonnes","125.71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2003","2003","tonnes","129.17","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2004","2004","tonnes","170.66","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2005","2005","tonnes","176","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2006","2006","tonnes","181.03","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2007","2007","tonnes","186.69","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2008","2008","tonnes","192.34","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2009","2009","tonnes","198","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2010","2010","tonnes","203.66","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2011","2011","tonnes","208.78","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2012","2012","tonnes","211.02","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2013","2013","tonnes","213.71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2014","2014","tonnes","208.78","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","226","Uganda","5510","Production","979","Fat, sheep","2015","2015","tonnes","207.22","Im","FAO data based on imputation methodology"
