Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2001","2001","hg/ha","2782","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2002","2002","hg/ha","2465","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2003","2003","hg/ha","2676","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2004","2004","hg/ha","3169","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2005","2005","hg/ha","3521","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2006","2006","hg/ha","3542","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2007","2007","hg/ha","3302","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2008","2008","hg/ha","3514","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2009","2009","hg/ha","3488","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2010","2010","hg/ha","3585","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2011","2011","hg/ha","3638","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2012","2012","hg/ha","3760","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2013","2013","hg/ha","3850","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2014","2014","hg/ha","3934","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2015","2015","hg/ha","4000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2016","2016","hg/ha","4000","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2017","2017","hg/ha","4106","Fc","Calculated data"
"QC","Crops","226","Uganda","5419","Yield","661","Cocoa, beans","2018","2018","hg/ha","4312","Fc","Calculated data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1961","1961","tonnes","20","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1962","1962","tonnes","25","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1963","1963","tonnes","25","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1964","1964","tonnes","30","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1965","1965","tonnes","30","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1966","1966","tonnes","32","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1967","1967","tonnes","46","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1968","1968","tonnes","86","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1969","1969","tonnes","147","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1970","1970","tonnes","241","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1971","1971","tonnes","145","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1972","1972","tonnes","190","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1973","1973","tonnes","200","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1974","1974","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1975","1975","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1976","1976","tonnes","200","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1977","1977","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1978","1978","tonnes","200","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1979","1979","tonnes","200","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1980","1980","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1981","1981","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1982","1982","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1983","1983","tonnes","200","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1984","1984","tonnes","271","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1985","1985","tonnes","186","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1986","1986","tonnes","69","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1987","1987","tonnes","100","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1988","1988","tonnes","224","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1989","1989","tonnes","461","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1990","1990","tonnes","1000","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1991","1991","tonnes","1200","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1992","1992","tonnes","1200","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1993","1993","tonnes","1500","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1994","1994","tonnes","1700","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1995","1995","tonnes","2000","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1996","1996","tonnes","2500","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1997","1997","tonnes","2700","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1998","1998","tonnes","2800","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","1999","1999","tonnes","3500","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2000","2000","tonnes","3950","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2001","2001","tonnes","3950","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2002","2002","tonnes","3500","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2003","2003","tonnes","3800","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2004","2004","tonnes","4500","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2005","2005","tonnes","5000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2006","2006","tonnes","8500","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2007","2007","tonnes","10006","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2008","2008","tonnes","13000","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2009","2009","tonnes","15000","","Official data"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2010","2010","tonnes","15000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2011","2011","tonnes","18000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2012","2012","tonnes","16000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2013","2013","tonnes","20000","*","Unofficial figure"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2014","2014","tonnes","27300","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2015","2015","tonnes","26600","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2016","2016","tonnes","29100","F","FAO estimate"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2017","2017","tonnes","27667","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5510","Production","661","Cocoa, beans","2018","2018","tonnes","27789","Im","FAO data based on imputation methodology"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1961","1961","ha","245100","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1962","1962","ha","254500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1963","1963","ha","255300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1964","1964","ha","261100","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1965","1965","ha","293300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1966","1966","ha","335300","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1967","1967","ha","336000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1968","1968","ha","252400","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1969","1969","ha","281200","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1970","1970","ha","245700","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1971","1971","ha","257100","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1972","1972","ha","256500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1973","1973","ha","280000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1974","1974","ha","222400","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1975","1975","ha","223200","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1976","1976","ha","223922","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1977","1977","ha","223807","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1978","1978","ha","223000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1979","1979","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1980","1980","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1981","1981","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1982","1982","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1983","1983","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1984","1984","ha","224000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1985","1985","ha","224500","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1986","1986","ha","224700","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1987","1987","ha","224700","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1988","1988","ha","224700","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1989","1989","ha","237600","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1990","1990","ha","270000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1991","1991","ha","270000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1992","1992","ha","260000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1993","1993","ha","265000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1994","1994","ha","263000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1995","1995","ha","263000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1996","1996","ha","280000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1997","1997","ha","272000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1998","1998","ha","265000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","1999","1999","ha","275000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2000","2000","ha","300991","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2001","2001","ha","264000","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2002","2002","ha","217504","","Official data"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2003","2003","ha","264000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2004","2004","ha","264000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2005","2005","ha","263000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2006","2006","ha","220000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2007","2007","ha","285000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2008","2008","ha","345000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2009","2009","ha","320000","F","FAO estimate"
"QC","Crops","226","Uganda","5312","Area harvested","656","Coffee, green","2010","2010","ha","272593","Im","FAO data based on imputation methodology"
